Date,Open,High,Low,Close,Change %
"Nov 22, 2016","1,083.73","1,092.57","1,083.01","1,091.76",0.71
"Nov 21, 2016","1,086.74","1,088.63","1,083.30","1,084.05",-0.17
"Nov 18, 2016","1,084.92","1,089.68","1,081.33","1,085.92",0.15
"Nov 17, 2016","1,089.91","1,090.98","1,083.76","1,084.26",-0.59
"Nov 16, 2016","1,084.51","1,090.81","1,083.30","1,090.74",0.94
"Nov 15, 2016","1,078.21","1,090.49","1,076.82","1,080.57",0.40
"Nov 14, 2016","1,091.59","1,091.59","1,072.46","1,076.31",-1.48
"Nov 11, 2016","1,096.72","1,100.90","1,091.82","1,092.45",0.00
"Nov 10, 2016","1,123.94","1,124.11","1,089.57","1,092.44",-3.13
"Nov 09, 2016","1,148.10","1,148.78","1,127.50","1,127.79",-1.97
"Nov 08, 2016","1,149.31","1,160.29","1,147.84","1,150.46",0.35
"Nov 07, 2016","1,146.70","1,147.41","1,141.66","1,146.42",-0.40
"Nov 04, 2016","1,152.21","1,152.38","1,145.17","1,151.06",-0.21
"Nov 03, 2016","1,149.15","1,153.60","1,145.04","1,153.53",0.46
"Nov 02, 2016","1,148.00","1,152.35","1,146.35","1,148.30",0.23
"Nov 01, 2016","1,150.97","1,151.79","1,145.39","1,145.69",-0.58
"Oct 31, 2016","1,146.60","1,152.51","1,141.77","1,152.36",0.52
"Oct 28, 2016","1,142.01","1,149.59","1,141.83","1,146.37",0.35
"Oct 27, 2016","1,147.73","1,147.73","1,138.57","1,142.41",-0.79
"Oct 26, 2016","1,161.63","1,162.05","1,149.20","1,151.45",-0.92
"Oct 25, 2016","1,160.44","1,164.02","1,156.81","1,162.18",0.13
"Oct 24, 2016","1,158.85","1,161.51","1,157.99","1,160.70",0.02
"Oct 21, 2016","1,163.08","1,166.47","1,158.87","1,160.45",-0.37
"Oct 20, 2016","1,168.63","1,169.23","1,163.89","1,164.79",-0.23
"Oct 19, 2016","1,173.29","1,173.29","1,166.05","1,167.53",-0.54
"Oct 18, 2016","1,178.45","1,178.45","1,173.73","1,173.82",-0.51
"Oct 17, 2016","1,174.79","1,181.93","1,173.47","1,179.81",0.46
"Oct 14, 2016","1,169.25","1,176.43","1,165.46","1,174.41",0.24
"Oct 13, 2016","1,165.11","1,175.79","1,164.94","1,171.58",0.82
"Oct 12, 2016","1,152.35","1,162.44","1,151.05","1,162.06",0.98
"Oct 11, 2016","1,148.78","1,153.55","1,144.38","1,150.73",0.34
"Oct 10, 2016","1,145.61","1,149.23","1,145.26","1,146.79",-0.06
"Oct 07, 2016","1,146.30","1,150.03","1,145.32","1,147.53",0.16
"Oct 06, 2016","1,133.34","1,145.73","1,131.85","1,145.65",1.02
"Oct 05, 2016","1,149.24","1,149.24","1,132.51","1,134.13",-1.44
"Oct 04, 2016","1,159.11","1,159.22","1,148.11","1,150.75",-0.92
"Oct 03, 2016","1,167.45","1,167.78","1,160.75","1,161.42",-0.45
"Sep 30, 2016","1,176.30","1,179.84","1,166.60","1,166.69",-0.87
"Sep 29, 2016","1,172.66","1,178.86","1,167.04","1,176.96",0.29
"Sep 28, 2016","1,173.81","1,178.87","1,170.98","1,173.51",-0.21
"Sep 27, 2016","1,178.54","1,181.07","1,171.66","1,175.93",-0.01
"Sep 26, 2016","1,167.59","1,177.46","1,167.59","1,176.06",0.88
"Sep 23, 2016","1,171.01","1,171.01","1,158.80","1,165.78",-0.44
"Sep 22, 2016","1,171.09","1,172.81","1,168.09","1,170.92",-0.03
"Sep 21, 2016","1,166.05","1,171.52","1,161.01","1,171.25",0.40
"Sep 20, 2016","1,162.73","1,168.13","1,162.55","1,166.64",0.35
"Sep 19, 2016","1,155.78","1,163.36","1,155.21","1,162.55",0.46
"Sep 16, 2016","1,159.79","1,161.40","1,154.47","1,157.22",-0.08
"Sep 15, 2016","1,158.97","1,160.67","1,156.17","1,158.16",0.04
"Sep 14, 2016","1,152.78","1,160.45","1,150.11","1,157.66",0.46
"Sep 13, 2016","1,154.35","1,160.08","1,150.70","1,152.41",0.07
"Sep 12, 2016","1,158.22","1,163.94","1,150.33","1,151.57",-0.40
"Sep 09, 2016","1,159.90","1,159.90","1,153.43","1,156.14",-0.40
"Sep 08, 2016","1,166.81","1,168.57","1,158.73","1,160.83",-0.68
"Sep 07, 2016","1,176.83","1,176.83","1,167.27","1,168.81",-0.86
"Sep 06, 2016","1,177.37","1,180.72","1,171.81","1,178.91",0.18
"Sep 02, 2016","1,174.12","1,182.17","1,173.11","1,176.78",0.23
"Sep 01, 2016","1,166.20","1,175.94","1,163.42","1,174.12",0.61
"Aug 31, 2016","1,162.72","1,172.27","1,158.38","1,166.96",0.44
"Aug 30, 2016","1,167.89","1,167.89","1,156.64","1,161.89",-0.44
"Aug 29, 2016","1,166.62","1,169.98","1,164.75","1,167.07",0.05
"Aug 26, 2016","1,169.74","1,171.36","1,162.26","1,166.45",-0.35
"Aug 25, 2016","1,168.91","1,173.28","1,164.89","1,170.56",0.14
"Aug 24, 2016","1,159.32","1,169.51","1,151.67","1,168.94",0.74
"Aug 23, 2016","1,168.00","1,168.33","1,159.21","1,160.41",-0.82
"Aug 22, 2016","1,166.49","1,173.24","1,166.49","1,170.03",0.45
"Aug 19, 2016","1,167.53","1,168.38","1,163.72","1,164.81",-0.02
"Aug 18, 2016","1,166.72","1,168.76","1,163.80","1,165.03",-0.22
"Aug 17, 2016","1,161.91","1,169.29","1,160.96","1,167.61",0.58
"Aug 16, 2016","1,166.30","1,167.44","1,158.38","1,160.87",-0.49
"Aug 15, 2016","1,180.17","1,180.17","1,165.96","1,166.64",-1.31
"Aug 12, 2016","1,183.75","1,188.03","1,181.88","1,182.15",-0.02
"Aug 11, 2016","1,194.11","1,194.11","1,180.79","1,182.39",-1.07
"Aug 10, 2016","1,186.15","1,195.26","1,185.43","1,195.13",0.72
"Aug 09, 2016","1,180.12","1,187.12","1,178.43","1,186.63",0.48
"Aug 08, 2016","1,184.28","1,184.28","1,173.10","1,181.00",-0.47
"Aug 05, 2016","1,201.85","1,201.85","1,184.95","1,186.62",-1.33
"Aug 04, 2016","1,202.10","1,207.25","1,197.30","1,202.66",0.08
"Aug 03, 2016","1,217.60","1,220.10","1,198.99","1,201.72",-1.30
"Aug 02, 2016","1,207.82","1,221.52","1,203.54","1,217.61",0.79
"Aug 01, 2016","1,201.61","1,209.30","1,197.80","1,208.04",0.56
"Jul 29, 2016","1,204.20","1,215.96","1,201.08","1,201.31",-0.17
"Jul 28, 2016","1,195.48","1,205.91","1,195.33","1,203.40",0.55
"Jul 27, 2016","1,196.48","1,202.14","1,186.40","1,196.80",-0.10
"Jul 26, 2016","1,208.02","1,209.86","1,197.46","1,198.00",-0.73
"Jul 25, 2016","1,209.71","1,212.48","1,205.19","1,206.75",-0.23
"Jul 22, 2016","1,204.81","1,215.17","1,204.81","1,209.57",0.38
"Jul 21, 2016","1,211.89","1,211.89","1,197.14","1,205.05",-0.63
"Jul 20, 2016","1,225.46","1,228.74","1,212.36","1,212.73",-1.04
"Jul 19, 2016","1,218.13","1,226.29","1,217.16","1,225.49",0.79
"Jul 18, 2016","1,225.81","1,231.12","1,214.73","1,215.87",-0.77
"Jul 15, 2016","1,230.02","1,234.34","1,224.13","1,225.29",-0.44
"Jul 14, 2016","1,239.20","1,239.20","1,227.58","1,230.66",-0.84
"Jul 13, 2016","1,235.02","1,249.38","1,232.28","1,241.03",0.50
"Jul 12, 2016","1,256.99","1,256.99","1,232.12","1,234.83",-2.22
"Jul 11, 2016","1,269.35","1,269.35","1,254.26","1,262.82",-0.64
"Jul 08, 2016","1,286.10","1,286.10","1,268.40","1,271.00",-1.41
"Jul 07, 2016","1,300.60","1,300.60","1,278.88","1,289.21",-0.97
"Jul 06, 2016","1,309.16","1,321.76","1,301.05","1,301.87",-0.33
"Jul 05, 2016","1,273.17","1,311.39","1,273.17","1,306.13",2.86
"Jul 01, 2016","1,283.78","1,285.58","1,264.33","1,269.83",-0.93
"Jun 30, 2016","1,276.36","1,290.11","1,275.63","1,281.73",0.35
"Jun 29, 2016","1,285.21","1,290.05","1,273.05","1,277.24",-0.74
"Jun 28, 2016","1,294.38","1,294.38","1,280.24","1,286.70",-0.79
"Jun 27, 2016","1,262.93","1,298.46","1,262.93","1,297.01",2.93
"Jun 24, 2016","1,220.08","1,261.61","1,220.08","1,260.14",3.18
"Jun 23, 2016","1,234.07","1,234.07","1,220.84","1,221.27",-1.21
"Jun 22, 2016","1,236.39","1,236.86","1,227.31","1,236.27",-0.03
"Jun 21, 2016","1,229.81","1,243.06","1,229.81","1,236.58",0.53
"Jun 20, 2016","1,235.20","1,235.20","1,222.35","1,230.07",-0.57
"Jun 17, 2016","1,249.49","1,249.49","1,228.73","1,237.11",-1.05
"Jun 16, 2016","1,245.32","1,260.34","1,245.32","1,250.26",0.64
"Jun 15, 2016","1,249.05","1,249.05","1,228.11","1,242.31",-0.62
"Jun 14, 2016","1,239.65","1,254.91","1,232.78","1,250.00",0.93
"Jun 13, 2016","1,236.45","1,240.22","1,227.59","1,238.46",0.22
"Jun 10, 2016","1,219.63","1,235.95","1,219.63","1,235.74",1.62
"Jun 09, 2016","1,203.30","1,216.93","1,203.30","1,216.04",1.24
"Jun 08, 2016","1,193.43","1,201.24","1,189.86","1,201.10",0.57
"Jun 07, 2016","1,196.31","1,202.32","1,191.57","1,194.29",-0.09
"Jun 06, 2016","1,211.95","1,211.95","1,194.83","1,195.38",-1.44
"Jun 03, 2016","1,207.22","1,221.67","1,207.22","1,212.88",0.55
"Jun 02, 2016","1,216.08","1,216.82","1,205.25","1,206.24",-0.69
"Jun 01, 2016","1,217.97","1,228.64","1,213.67","1,214.62",-0.05
"May 31, 2016","1,224.36","1,224.46","1,210.50","1,215.21",-0.80
"May 27, 2016","1,227.93","1,230.25","1,220.21","1,224.96",-0.14
"May 26, 2016","1,222.58","1,228.77","1,220.73","1,226.73",0.34
"May 25, 2016","1,236.13","1,237.14","1,221.77","1,222.54",-1.20
"May 24, 2016","1,231.68","1,239.45","1,230.24","1,237.33",0.43
"May 23, 2016","1,236.00","1,236.67","1,227.83","1,232.03",-0.33
"May 20, 2016","1,248.22","1,248.22","1,236.15","1,236.17",-0.95
"May 19, 2016","1,245.34","1,251.58","1,238.23","1,248.08",0.24
"May 18, 2016","1,242.18","1,246.39","1,233.00","1,245.11",0.30
"May 17, 2016","1,260.01","1,260.01","1,237.64","1,241.43",-1.47
"May 16, 2016","1,261.87","1,262.85","1,252.17","1,260.00",-0.21
"May 13, 2016","1,257.11","1,264.55","1,253.30","1,262.63",0.52
"May 12, 2016","1,237.33","1,257.91","1,231.60","1,256.04",1.46
"May 11, 2016","1,230.60","1,241.33","1,226.76","1,237.92",0.68
"May 10, 2016","1,235.67","1,239.22","1,226.66","1,229.60",-0.47
"May 09, 2016","1,226.26","1,236.49","1,225.96","1,235.45",0.73
"May 06, 2016","1,219.27","1,226.82","1,215.61","1,226.53",0.67
"May 05, 2016","1,210.96","1,220.68","1,205.08","1,218.32",0.51
"May 04, 2016","1,203.65","1,214.47","1,196.12","1,212.09",0.80
"May 03, 2016","1,191.92","1,206.93","1,191.26","1,202.45",1.00
"May 02, 2016","1,179.53","1,193.66","1,178.29","1,190.54",0.88
"Apr 29, 2016","1,170.76","1,185.78","1,165.46","1,180.13",0.90
"Apr 28, 2016","1,159.97","1,169.85","1,157.33","1,169.56",0.67
"Apr 27, 2016","1,167.89","1,169.98","1,158.09","1,161.81",-0.54
"Apr 26, 2016","1,179.35","1,180.24","1,166.80","1,168.08",-1.00
"Apr 25, 2016","1,163.28","1,180.71","1,162.49","1,179.84",1.53
"Apr 22, 2016","1,172.45","1,172.45","1,157.38","1,162.06",-0.99
"Apr 21, 2016","1,182.76","1,182.76","1,170.69","1,173.65",-0.90
"Apr 20, 2016","1,197.24","1,197.55","1,182.28","1,184.28",-1.11
"Apr 19, 2016","1,206.14","1,206.45","1,193.83","1,197.52",-0.93
"Apr 18, 2016","1,208.45","1,216.13","1,202.17","1,208.73",0.12
"Apr 15, 2016","1,202.62","1,211.05","1,201.82","1,207.31",0.43
"Apr 14, 2016","1,202.82","1,208.77","1,201.38","1,202.20",-0.02
"Apr 13, 2016","1,223.84","1,223.84","1,200.40","1,202.48",-1.92
"Apr 12, 2016","1,237.85","1,237.85","1,223.92","1,225.97",-1.01
"Apr 11, 2016","1,241.26","1,241.26","1,231.55","1,238.53",-0.31
"Apr 08, 2016","1,242.56","1,244.37","1,231.45","1,242.44",-0.16
"Apr 07, 2016","1,237.64","1,245.35","1,231.96","1,244.39",0.62
"Apr 06, 2016","1,240.97","1,247.24","1,232.98","1,236.69",-0.41
"Apr 05, 2016","1,242.24","1,248.20","1,239.21","1,241.73",0.09
"Apr 04, 2016","1,235.80","1,241.74","1,223.54","1,240.59",0.39
"Apr 01, 2016","1,226.11","1,240.74","1,226.11","1,235.73",0.97
"Mar 31, 2016","1,237.54","1,237.54","1,223.19","1,223.91",-1.11
"Mar 30, 2016","1,231.61","1,242.69","1,222.77","1,237.67",0.26
"Mar 29, 2016","1,240.56","1,255.29","1,232.46","1,234.47",-0.31
"Mar 28, 2016","1,230.31","1,244.64","1,228.43","1,238.34",0.63
"Mar 24, 2016","1,234.44","1,250.78","1,230.56","1,230.57",-0.21
"Mar 23, 2016","1,206.06","1,233.42","1,205.56","1,233.12",2.37
"Mar 22, 2016","1,209.26","1,214.15","1,202.02","1,204.58",-0.22
"Mar 21, 2016","1,209.60","1,213.35","1,197.18","1,207.19",-0.14
"Mar 18, 2016","1,216.73","1,218.84","1,200.89","1,208.85",-0.81
"Mar 17, 2016","1,234.44","1,236.50","1,211.69","1,218.70",-1.35
"Mar 16, 2016","1,250.37","1,251.76","1,234.60","1,235.39",-1.14
"Mar 15, 2016","1,225.17","1,255.46","1,224.87","1,249.58",2.16
"Mar 14, 2016","1,221.21","1,232.34","1,218.05","1,223.18",0.16
"Mar 11, 2016","1,242.44","1,242.44","1,220.13","1,221.27",-1.78
"Mar 10, 2016","1,236.36","1,251.82","1,235.60","1,243.44",0.48
"Mar 09, 2016","1,234.67","1,248.95","1,228.74","1,237.50",0.11
"Mar 08, 2016","1,199.39","1,236.50","1,199.39","1,236.15",3.10
"Mar 07, 2016","1,222.84","1,223.02","1,195.27","1,198.98",-1.92
"Mar 04, 2016","1,232.81","1,233.41","1,201.62","1,222.40",-0.91
"Mar 03, 2016","1,257.10","1,257.39","1,230.18","1,233.60",-1.82
"Mar 02, 2016","1,277.57","1,279.58","1,255.63","1,256.43",-1.62
"Mar 01, 2016","1,286.53","1,290.90","1,276.79","1,277.14",-0.81
"Feb 29, 2016","1,291.96","1,295.91","1,286.27","1,287.55",-0.36
"Feb 26, 2016","1,308.52","1,308.52","1,286.55","1,292.21",-1.41
"Feb 25, 2016","1,307.80","1,320.12","1,304.28","1,310.74",0.28
"Feb 24, 2016","1,304.84","1,326.17","1,304.84","1,307.04",0.38
"Feb 23, 2016","1,294.05","1,306.95","1,291.17","1,302.13",0.78
"Feb 22, 2016","1,308.05","1,308.05","1,291.13","1,292.04",-1.30
"Feb 19, 2016","1,288.05","1,313.19","1,288.05","1,309.08",1.78
"Feb 18, 2016","1,297.12","1,307.59","1,284.53","1,286.21",-0.84
"Feb 17, 2016","1,316.16","1,316.41","1,287.52","1,297.17",-1.51
"Feb 16, 2016","1,333.18","1,338.15","1,315.88","1,317.04",-1.35
"Feb 12, 2016","1,354.01","1,354.15","1,332.07","1,335.05",-1.31
"Feb 11, 2016","1,340.19","1,359.39","1,338.16","1,352.75",1.03
"Feb 10, 2016","1,331.18","1,344.75","1,331.04","1,338.94",0.50
"Feb 09, 2016","1,313.14","1,335.18","1,311.80","1,332.26",1.64
"Feb 08, 2016","1,297.76","1,316.28","1,296.91","1,310.77",1.04
"Feb 05, 2016","1,314.04","1,321.86","1,295.54","1,297.22",-1.18
"Feb 04, 2016","1,346.41","1,346.41","1,305.74","1,312.72",-2.51
"Feb 03, 2016","1,371.93","1,378.09","1,346.31","1,346.58",-2.03
"Feb 02, 2016","1,360.34","1,376.10","1,360.10","1,374.53",1.11
"Feb 01, 2016","1,358.71","1,370.17","1,357.90","1,359.39",0.16
"Jan 29, 2016","1,363.60","1,363.60","1,351.63","1,357.22",-0.55
"Jan 28, 2016","1,355.82","1,367.41","1,350.20","1,364.71",0.52
"Jan 27, 2016","1,369.03","1,373.21","1,353.99","1,357.63",-0.71
"Jan 26, 2016","1,382.86","1,382.86","1,366.38","1,367.31",-1.16
"Jan 25, 2016","1,372.50","1,385.29","1,372.41","1,383.31",0.83
"Jan 22, 2016","1,364.02","1,375.50","1,353.11","1,371.94",0.55
"Jan 21, 2016","1,385.49","1,386.27","1,359.84","1,364.40",-1.50
"Jan 20, 2016","1,391.59","1,403.50","1,384.08","1,385.14",-0.41
"Jan 19, 2016","1,378.18","1,393.57","1,376.19","1,390.79",0.96
"Jan 15, 2016","1,372.91","1,386.28","1,369.83","1,377.57",0.14
"Jan 14, 2016","1,375.39","1,382.09","1,370.21","1,375.69",0.03
"Jan 13, 2016","1,378.67","1,382.14","1,369.35","1,375.27",-0.30
"Jan 12, 2016","1,362.91","1,383.68","1,360.71","1,379.38",1.18
"Jan 11, 2016","1,347.21","1,364.65","1,346.35","1,363.30",1.18
"Jan 08, 2016","1,347.09","1,354.59","1,345.88","1,347.44",-0.03
"Jan 07, 2016","1,338.68","1,348.66","1,338.42","1,347.86",0.75
"Jan 06, 2016","1,320.38","1,339.73","1,319.06","1,337.87",1.42
"Jan 05, 2016","1,309.83","1,321.91","1,309.83","1,319.18",0.69
"Jan 04, 2016","1,331.54","1,333.69","1,308.22","1,310.09",-1.57
"Dec 31, 2015","1,340.87","1,340.99","1,330.90","1,330.99",-0.72
"Dec 30, 2015","1,336.14","1,342.45","1,333.66","1,340.58",0.40
"Dec 29, 2015","1,335.70","1,339.92","1,331.54","1,335.29",-0.07
"Dec 28, 2015","1,322.97","1,336.30","1,322.97","1,336.21",1.05
"Dec 24, 2015","1,320.43","1,322.99","1,318.13","1,322.26",0.14
"Dec 23, 2015","1,337.44","1,338.47","1,319.23","1,320.43",-1.36
"Dec 22, 2015","1,352.00","1,353.50","1,334.61","1,338.65",-0.94
"Dec 21, 2015","1,353.14","1,357.83","1,347.59","1,351.40",-0.06
"Dec 18, 2015","1,360.16","1,361.69","1,352.02","1,352.24",-0.58
"Dec 17, 2015","1,354.39","1,364.92","1,352.79","1,360.09",0.47
"Dec 16, 2015","1,356.09","1,357.68","1,347.79","1,353.72",-0.12
"Dec 15, 2015","1,358.73","1,358.73","1,350.36","1,355.41",-0.20
"Dec 14, 2015","1,341.02","1,358.84","1,340.69","1,358.16",1.26
"Dec 11, 2015","1,335.01","1,345.87","1,332.12","1,341.32",0.57
"Dec 10, 2015","1,337.56","1,337.56","1,329.87","1,333.77",-0.27
"Dec 09, 2015","1,352.25","1,352.38","1,335.34","1,337.41",-1.21
"Dec 08, 2015","1,337.67","1,354.44","1,336.86","1,353.81",1.34
"Dec 07, 2015","1,337.52","1,345.18","1,332.05","1,335.90",0.01
"Dec 04, 2015","1,311.14","1,336.23","1,311.14","1,335.80",2.01
"Dec 03, 2015","1,312.32","1,321.79","1,308.94","1,309.48",-0.15
"Dec 02, 2015","1,303.93","1,312.45","1,301.95","1,311.46",0.64
"Dec 01, 2015","1,303.43","1,306.76","1,297.20","1,303.14",0.06
"Nov 30, 2015","1,313.64","1,314.83","1,301.03","1,302.35",-0.94
"Nov 27, 2015","1,303.54","1,314.87","1,303.54","1,314.69",0.91
"Nov 25, 2015","1,302.72","1,309.16","1,299.83","1,302.78",0.10
"Nov 24, 2015","1,311.86","1,311.86","1,300.13","1,301.43",-0.81
"Nov 23, 2015","1,311.27","1,315.77","1,306.49","1,312.07",0.07
"Nov 20, 2015","1,306.91","1,313.59","1,302.14","1,311.11",0.34
"Nov 19, 2015","1,304.53","1,310.29","1,304.25","1,306.69",0.22
"Nov 18, 2015","1,306.73","1,308.18","1,295.77","1,303.85",-0.24
"Nov 17, 2015","1,291.99","1,307.49","1,291.99","1,307.01",1.19
"Nov 16, 2015","1,301.99","1,301.99","1,288.01","1,291.60",-0.76
"Nov 13, 2015","1,302.08","1,307.86","1,299.69","1,301.43",-0.08
"Nov 12, 2015","1,300.25","1,306.43","1,293.22","1,302.41",0.33
"Nov 11, 2015","1,281.74","1,301.12","1,281.71","1,298.18",1.30
"Nov 10, 2015","1,273.05","1,282.42","1,271.77","1,281.53",0.71
"Nov 09, 2015","1,266.27","1,277.22","1,262.87","1,272.44",0.53
"Nov 06, 2015","1,267.43","1,274.38","1,263.81","1,265.73",0.09
"Nov 05, 2015","1,264.69","1,268.03","1,255.49","1,264.59",-0.11
"Nov 04, 2015","1,265.11","1,270.04","1,257.32","1,265.92",0.05
"Nov 03, 2015","1,275.51","1,277.01","1,262.77","1,265.23",-0.84
"Nov 02, 2015","1,287.27","1,288.80","1,274.08","1,276.00",-0.64
"Nov 01, 2015","1,284.24","1,284.24","1,284.24","1,284.24",0.00
"Oct 30, 2015","1,291.03","1,296.00","1,283.15","1,284.24",-0.56
"Oct 29, 2015","1,298.33","1,299.22","1,287.22","1,291.48",-0.63
"Oct 28, 2015","1,309.28","1,309.28","1,294.80","1,299.69",-0.54
"Oct 27, 2015","1,294.65","1,307.24","1,293.96","1,306.71",1.06
"Oct 26, 2015","1,281.46","1,293.36","1,280.10","1,293.06",0.98
"Oct 23, 2015","1,280.85","1,284.34","1,273.26","1,280.49",0.03
"Oct 22, 2015","1,280.51","1,283.87","1,270.35","1,280.09",-0.06
"Oct 21, 2015","1,274.14","1,283.68","1,271.32","1,280.88",0.55
"Oct 20, 2015","1,285.62","1,286.51","1,269.24","1,273.89",-0.87
"Oct 19, 2015","1,277.52","1,285.37","1,277.00","1,285.13",0.60
"Oct 16, 2015","1,263.00","1,282.06","1,263.00","1,277.42",1.22
"Oct 15, 2015","1,251.87","1,265.72","1,251.10","1,262.02",1.11
"Oct 14, 2015","1,261.18","1,263.68","1,246.05","1,248.12",-0.96
"Oct 13, 2015","1,264.79","1,270.38","1,257.54","1,260.23",-0.30
"Oct 12, 2015","1,240.20","1,268.12","1,240.20","1,264.06",2.00
"Oct 09, 2015","1,229.55","1,241.57","1,222.68","1,239.29",0.85
"Oct 08, 2015","1,241.79","1,245.08","1,226.20","1,228.88",-0.88
"Oct 07, 2015","1,245.88","1,245.88","1,225.90","1,239.73",-0.50
"Oct 06, 2015","1,273.76","1,274.74","1,244.47","1,245.99",-2.14
"Oct 05, 2015","1,295.95","1,295.95","1,268.62","1,273.29",-1.70
"Oct 02, 2015","1,309.66","1,309.66","1,293.93","1,295.36",-1.05
"Oct 01, 2015","1,291.11","1,309.39","1,283.84","1,309.09",1.34
"Sep 30, 2015","1,289.71","1,295.71","1,287.38","1,291.74",0.16
"Sep 29, 2015","1,294.43","1,294.43","1,286.31","1,289.72",-0.39
"Sep 28, 2015","1,297.50","1,305.03","1,290.74","1,294.77",-0.17
"Sep 25, 2015","1,292.63","1,303.15","1,292.63","1,297.03",0.40
"Sep 24, 2015","1,294.82","1,298.26","1,288.88","1,291.88",-0.18
"Sep 23, 2015","1,277.18","1,294.75","1,276.75","1,294.17",1.35
"Sep 22, 2015","1,269.79","1,277.87","1,269.79","1,276.88",0.47
"Sep 21, 2015","1,265.41","1,271.68","1,263.55","1,270.87",0.51
"Sep 18, 2015","1,253.42","1,267.65","1,252.89","1,264.44",0.89
"Sep 17, 2015","1,246.34","1,253.87","1,246.29","1,253.25",0.61
"Sep 16, 2015","1,259.74","1,259.74","1,243.28","1,245.60",-1.16
"Sep 15, 2015","1,265.30","1,265.30","1,255.44","1,260.19",-0.40
"Sep 14, 2015","1,264.02","1,269.68","1,263.95","1,265.20",0.13
"Sep 13, 2015","1,263.50","1,263.50","1,263.50","1,263.50",0.00
"Sep 11, 2015","1,254.78","1,264.70","1,254.78","1,263.50",0.79
"Sep 10, 2015","1,250.67","1,257.83","1,249.06","1,253.62",0.22
"Sep 09, 2015","1,249.10","1,253.54","1,239.30","1,250.85",0.18
"Sep 08, 2015","1,242.30","1,248.74","1,238.85","1,248.62",0.66
"Sep 04, 2015","1,234.94","1,240.91","1,233.59","1,240.39",0.49
"Sep 03, 2015","1,236.11","1,241.05","1,232.02","1,234.33",-0.11
"Sep 02, 2015","1,227.81","1,235.73","1,224.26","1,235.73",0.68
"Sep 01, 2015","1,223.87","1,228.38","1,221.64","1,227.41",0.23
"Aug 31, 2015","1,235.69","1,243.46","1,224.36","1,224.55",-0.85
"Aug 28, 2015","1,241.32","1,243.51","1,229.18","1,235.05",-0.49
"Aug 27, 2015","1,253.85","1,254.87","1,239.06","1,241.12",-1.07
"Aug 26, 2015","1,246.90","1,254.80","1,244.91","1,254.60",0.63
"Aug 25, 2015","1,241.07","1,247.07","1,240.37","1,246.71",0.62
"Aug 24, 2015","1,240.45","1,243.44","1,225.44","1,239.08",-0.39
"Aug 21, 2015","1,248.14","1,248.14","1,241.93","1,243.94",-0.45
"Aug 20, 2015","1,251.42","1,253.34","1,247.70","1,249.60",-0.31
"Aug 19, 2015","1,249.45","1,256.00","1,247.34","1,253.54",0.36
"Aug 18, 2015","1,250.71","1,254.54","1,248.68","1,248.99",-0.11
"Aug 17, 2015","1,247.81","1,250.63","1,246.50","1,250.33",0.14
"Aug 14, 2015","1,246.26","1,248.63","1,241.26","1,248.58",0.16
"Aug 13, 2015","1,232.30","1,250.54","1,232.30","1,246.56",1.15
"Aug 12, 2015","1,239.80","1,242.35","1,230.74","1,232.39",-0.57
"Aug 11, 2015","1,232.40","1,242.52","1,231.98","1,239.50",0.52
"Aug 10, 2015","1,249.85","1,252.28","1,231.81","1,233.06",-1.32
"Aug 07, 2015","1,245.94","1,250.06","1,236.91","1,249.55",0.35
"Aug 06, 2015","1,261.70","1,269.33","1,244.86","1,245.25",-1.22
"Aug 05, 2015","1,248.81","1,260.77","1,243.67","1,260.58",1.05
"Aug 04, 2015","1,246.94","1,248.56","1,240.55","1,247.46",0.05
"Aug 03, 2015","1,239.68","1,248.26","1,239.06","1,246.78",0.59
"Jul 31, 2015","1,238.95","1,241.20","1,235.32","1,239.42",0.04
"Jul 30, 2015","1,234.15","1,240.70","1,231.40","1,238.87",0.47
"Jul 29, 2015","1,235.01","1,236.48","1,225.58","1,233.05",-0.14
"Jul 28, 2015","1,238.13","1,238.38","1,230.70","1,234.75",-0.29
"Jul 27, 2015","1,239.77","1,242.33","1,235.29","1,238.32",-0.14
"Jul 24, 2015","1,233.71","1,241.90","1,233.71","1,240.03",0.58
"Jul 23, 2015","1,232.96","1,240.15","1,232.75","1,232.91",-0.07
"Jul 22, 2015","1,227.42","1,235.29","1,227.22","1,233.74",0.49
"Jul 21, 2015","1,229.37","1,229.50","1,222.76","1,227.78",-0.04
"Jul 20, 2015","1,219.99","1,229.14","1,219.99","1,228.25",0.77
"Jul 17, 2015","1,212.88","1,219.36","1,212.34","1,218.92",0.49
"Jul 16, 2015","1,207.28","1,214.43","1,205.52","1,212.93",0.53
"Jul 15, 2015","1,200.46","1,208.16","1,200.46","1,206.59",0.57
"Jul 14, 2015","1,198.12","1,200.17","1,195.53","1,199.74",0.16
"Jul 13, 2015","1,201.58","1,205.19","1,195.12","1,197.83",-0.28
"Jul 10, 2015","1,188.97","1,201.35","1,187.97","1,201.21",1.14
"Jul 09, 2015","1,186.39","1,189.12","1,183.63","1,187.65",0.12
"Jul 08, 2015","1,179.16","1,187.96","1,177.71","1,186.27",0.60
"Jul 07, 2015","1,181.70","1,187.35","1,177.62","1,179.18",-0.19
"Jul 06, 2015","1,171.18","1,181.46","1,170.75","1,181.38",0.85
"Jul 02, 2015","1,172.09","1,172.80","1,165.56","1,171.46",-0.03
